customer_id,signup_date,home_store,total_lifetime_spend,loyalty_tier
711,2024-04-27,1,93.04,Bronze
712,2023-09-03,4,67.04,Bronze
713,2023-12-14,3,6.39,Bronze
714,2025-12-17,3,5.5,Bronze
715,2023-03-14,4,196.58,Bronze
716,2025-10-29,4,45.81,Bronze
717,2025-10-26,4,11.09,Bronze
718,2023-05-28,3,2512.87,Platinum
719,2023-01-02,4,73.24,Bronze
720,2022-10-04,1,258.97,Silver
721,2025-09-03,3,10.58,Bronze
722,2023-11-13,1,116.44,Bronze
723,2024-04-12,4,491.46,Silver
724,2023-02-21,2,,bronze
725,2025-08-27,2,2.18,Bronze
726,2024-12-05,4,201.5,Silver
727,2025-09-08,3,17.49,Bronze
728,2025-07-22,4,236.16,Silver
729,2022-01-23,3,107.57,Bronze
730,2023-01-21,1,471.14,Silver
731,2025-06-28,3,46.64,Bronze
732,2025-03-17,1,373.6,Silver
733,2025-12-05,2,4.31,Bronze
734,2022-03-24,3,393.49,SILVER
735,2022-10-21,3,338.75,Silver
736,2024-01-16,1,172.27,Bronze
737,2023-02-16,2,1595.04,Gold
738,2023-10-15,4,12.54,Bronze
739,2025-06-11,3,384.61,Silver
740,2025-09-08,4,58.39,Bronze
741,2023-06-08,1,66.53,Bronze
742,2022-09-15,3,631.79,Silver
743,2025-10-03,4,10.66,Bronze
744,2024-10-21,4,1.81,Bronze
745,2025-06-03,4,99.78,Bronze
746,2023-03-04,2,158.53,Bronze
747,2023-01-23,3,519.86,Silver
748,2025-05-18,1,4.85,Bronze
749,2025-09-16,3,0.7,Bronze
750,2025-07-28,4,25.62,Bronze
751,2024-08-28,1,173.99,Bronze
752,2023-10-05,4,1988.84,Gold
753,2024-03-13,1,131.72,Bronze
754,2024-05-04,2,164.76,Bronze
755,2023-10-02,3,192.8,Bronze
756,2022-12-30,4,688.57,Silver
757,2025-09-20,3,10.32,Bronze
758,2022-06-05,3,281.81,Silver
759,2023-08-22,3,187.9,Bronze
760,2024-09-07,1,161.65,Bronze
761,2023-03-09,1,,Bronze
762,2022-02-05,2,34.29,Bronze
763,2023-08-03,2,205.15,Silver
764,2024-09-15,4,82.88,Bronze
765,2022-08-11,3,687.85,Silver
766,2025-06-26,1,15.68,Bronze
767,2024-08-20,4,94.38,Bronze
768,2024-09-26,1,50.01,Bronze
769,2024-07-16,4,65.73,Bronze
770,2024-04-13,4,374.67,Silver
771,2023-03-14,4,27.42,BRONZE
772,2024-12-09,2,357.55,SILVER
773,2024-12-04,3,225.17,Silver
774,2023-01-06,3,13.29,Bronze
775,2023-05-21,1,327.18,Silver
776,2025-12-29,3,0.05,BRONZE
777,2025-10-19,4,0.22,Bronze
778,2023-09-30,4,20.54,Bronze
779,2024-02-25,1,314.07,Silver
780,2023-05-24,2,107.69,Bronze
781,2025-04-07,3,27.15,Bronze
782,2024-08-31,3,14.89,Bronze
783,2024-12-30,3,468.83,Silver
784,2022-07-31,1,52.61,Bronze
785,2025-02-18,1,78.03,Bronze
786,2024-02-08,1,199.19,Bronze
787,2024-11-08,1,79.9,Bronze
788,2024-09-03,3,10.2,Bronze
789,2024-10-18,1,203.44,Silver
790,2025-08-20,4,1.1,Bronze
791,2022-11-24,3,131.24,Bronze
792,2025-12-24,2,6.95,Bronze
793,2024-04-27,3,225.78,Silver
794,2023-08-10,1,224.98,Silver
795,2024-12-17,1,60.55,Bronze
796,2024-01-05,1,473.05,Silver
797,2025-02-15,1,106.64,Bronze
798,2023-02-22,1,83.47,Bronze
799,2025-10-22,1,19.9,Bronze
800,2023-11-09,2,171.92,Bronze
801,2025-10-11,3,93.62,Bronze
802,2025-07-14,3,81.36,Bronze
803,2023-11-15,1,757.34,Gold
804,2023-10-28,3,832.18,Gold
805,2024-08-14,1,168.23,Bronze
806,2025-09-24,4,77.04,Bronze
807,2022-09-19,3,434.4,Silver
808,2023-10-25,1,203.88,Silver
809,2022-01-26,2,5657.57,Platinum
810,2022-09-20,2,206.71,Silver
811,2023-06-17,3,276.1,Silver
812,2025-04-11,1,33.57,Bronze
813,2025-10-02,4,13.08,Bronze
814,2023-12-25,1,81.53,Bronze
815,2024-05-07,1,76.4,Bronze
816,2022-03-29,2,1076.04,Gold
817,2022-08-02,4,484.32,Silver
818,2024-06-28,1,229.79,Silver
819,2024-02-22,2,54.87,Bronze
820,2023-04-24,1,312.11,Silver
821,2022-10-13,2,120.38,Bronze
822,2025-05-17,3,61.93,Bronze
823,2025-06-12,2,5.3,Bronze
824,2025-06-05,1,27.21,Bronze
825,2025-12-10,4,1.49,Bronze
826,2024-12-27,1,362.86,Silver
827,2022-07-10,4,91.9,Bronze
828,2023-06-16,2,,Silver
829,2023-04-13,1,98.51,Bronze
830,2025-05-29,3,98.95,Bronze
831,2025-05-25,3,136.68,Bronze
832,2025-05-30,4,26.14,Bronze
833,2024-08-09,2,186.65,Bronze
834,2023-02-21,2,307.0,Silver
835,2023-03-31,1,34.62,Bronze
836,2024-09-08,1,57.15,Bronze
837,2025-11-06,1,53.35,Bronze
838,2024-06-21,1,347.69,silver
839,2022-02-10,1,367.44,Silver
840,2025-03-01,2,15.26,Bronze
841,2024-05-21,1,160.42,Bronze
842,2025-08-21,4,30.16,Bronze
843,2022-11-18,1,3379.47,Platinum
844,2023-07-11,4,31.42,Bronze
845,2023-05-02,4,1370.57,Gold
846,2024-01-10,1,110.66,Bronze
847,2023-04-05,4,11.76,Bronze
848,2022-10-16,4,960.38,Gold
849,2025-10-29,4,23.16,BRONZE
850,2025-03-09,3,12.7,Bronze
851,2022-05-19,3,113.05,Bronze
852,2022-01-27,3,813.07,Gold
853,2024-01-24,3,297.54,Silver
854,2025-01-22,4,701.68,Silver
855,2023-02-28,4,336.92,Silver
856,2025-12-17,3,3.55,Bronze
857,2024-04-30,1,194.55,Bronze
858,2022-03-16,2,97.96,Bronze
859,2024-06-01,1,37.12,Bronze
860,2023-05-12,3,109.11,Bronze
861,2022-08-06,1,100.14,BRONZE
862,2025-01-22,3,142.76,Bronze
863,2023-09-30,1,179.47,Bronze
864,2023-11-15,4,225.14,Silver
865,2024-02-29,2,644.41,silver
866,2025-03-16,3,116.86,Bronze
867,2022-08-24,4,12.68,Bronze
868,2022-02-09,2,13.46,Bronze
869,2025-10-27,1,4.15,Bronze
870,2025-05-14,3,106.66,Bronze
871,2025-09-05,3,72.57,Bronze
872,2023-06-19,1,412.77,Silver
873,2024-05-15,1,46.64,Bronze
874,2024-02-12,2,910.55,Gold
875,2025-07-24,3,16.34,Bronze
876,2025-07-28,2,42.94,Bronze
877,2024-03-28,1,215.87,Silver
878,2023-02-13,1,591.74,Silver
879,2025-02-14,1,73.61,Bronze
880,2025-07-02,1,27.5,Bronze
881,2025-07-21,4,4.77,BRONZE
882,2025-11-29,3,152.51,Bronze
883,2023-02-28,1,51.0,Bronze
884,2025-05-18,3,74.21,Bronze
885,2024-09-02,1,834.13,Gold
886,2025-05-07,1,56.82,Bronze
887,2025-12-21,3,0.62,Bronze
888,2023-07-01,1,145.44,Bronze
889,2024-11-05,1,19.13,Bronze
890,2023-04-19,1,542.2,Silver
891,2022-03-07,4,289.99,Silver
892,2025-11-21,1,3.67,Bronze
893,2022-08-05,1,242.68,Silver
894,2025-11-23,3,3.24,Bronze
895,2025-07-29,1,135.29,Bronze
896,2025-08-28,1,25.32,Bronze
897,2025-03-09,4,1.45,Bronze
898,2024-08-16,3,180.12,Bronze
899,2025-05-24,4,51.81,Bronze
900,2023-09-29,4,100.54,Bronze
901,2024-05-13,1,1262.96,Gold
902,2023-07-24,3,318.36,Silver
903,2024-10-26,3,14.01,Bronze
904,2024-01-15,2,155.17,bronze
905,2024-06-26,4,320.04,Silver
906,2024-02-07,2,1471.56,Gold
907,2025-07-06,4,131.63,Bronze
908,2025-10-21,4,0.79,Bronze
909,2025-02-14,1,49.38,Bronze
910,2025-10-20,2,19.22,Bronze
911,2025-12-08,1,1.27,Bronze
912,2022-10-28,1,12.92,Bronze
913,2024-02-01,1,11.43,Bronze
914,2024-03-27,4,164.17,Bronze
915,2025-04-22,2,62.37,Bronze
916,2025-08-16,3,183.39,Bronze
917,2023-06-01,3,20.35,Bronze
918,2024-11-27,1,84.86,Bronze
919,2024-02-22,4,195.41,Bronze
920,2025-05-07,3,54.42,Bronze
921,2022-10-25,3,389.31,Silver
922,2025-03-18,3,231.78,Silver
923,2022-05-31,1,336.24,Silver
924,2022-03-19,3,1041.56,Gold
925,2025-04-28,4,45.39,Bronze
926,2025-08-31,1,10.66,Bronze
927,2023-06-18,1,171.78,Bronze
928,2025-09-09,1,4.98,Bronze
929,2025-07-10,3,39.92,Bronze
930,2025-09-29,4,120.63,BRONZE
931,2025-12-09,1,17.54,Bronze
932,2025-11-19,3,8.27,Bronze
933,2024-08-05,3,73.89,Bronze
934,2023-05-05,3,2.78,Bronze
935,2025-09-30,4,60.51,Bronze
936,2025-11-29,1,2.9,Bronze
937,2025-04-26,3,51.56,Bronze
938,2024-10-30,3,299.27,Silver
939,2025-04-11,3,41.25,Bronze
940,2024-06-12,1,6.94,Bronze
941,2025-04-15,1,363.06,Silver
942,2023-10-01,1,177.59,Bronze
943,2022-02-10,2,1192.68,Gold
944,2022-10-24,1,515.08,Silver
945,2025-10-29,4,0.74,Bronze
946,2024-05-15,2,798.29,Gold
947,2025-01-22,3,157.18,Bronze
948,2023-11-11,1,107.47,Bronze
949,2025-07-14,4,51.76,Bronze
950,2023-11-20,2,597.15,Silver
951,2022-09-06,1,2671.93,Platinum
952,2025-01-14,4,294.41,Silver
953,2023-11-22,4,889.91,Gold
954,2024-12-29,1,244.68,Silver
955,2025-03-13,3,22.48,Bronze
956,2025-08-06,3,47.35,Bronze
957,2022-07-23,2,712.82,Silver
958,2023-12-08,3,30.37,Bronze
959,2024-02-16,2,277.63,Silver
960,2025-03-09,1,902.47,Gold
961,2022-05-06,1,,Bronze
962,2025-12-14,3,1.25,Bronze
963,2025-04-13,2,122.77,Bronze
964,2023-01-31,4,339.43,Silver
965,2023-08-30,2,,Silver
966,2025-12-29,1,2.22,Bronze
967,2025-03-01,1,21.25,Bronze
968,2025-06-20,3,35.88,Bronze
969,2024-11-04,4,68.36,Bronze
970,2025-01-23,2,67.07,Bronze
971,2025-04-04,3,52.86,Bronze
972,2023-03-16,4,127.82,Bronze
973,2023-03-26,3,,Gold
974,2024-10-25,2,,Bronze
975,2025-09-13,3,,Bronze
976,2024-02-16,2,21.02,Bronze
977,2025-12-25,3,2.32,Bronze
978,2023-12-04,2,321.12,Silver
979,2023-04-12,3,284.61,Silver
980,2025-09-02,3,22.12,Bronze
981,2025-11-25,4,6.26,Bronze
982,2023-05-24,2,276.03,Silver
983,2024-04-18,4,90.1,Bronze
984,2025-09-16,1,11.47,bronze
985,2023-01-31,4,175.73,Bronze
986,2022-07-06,1,175.39,Bronze
987,2025-01-10,1,12.99,Bronze
988,2023-06-13,4,357.87,Silver
989,2023-05-07,2,835.07,Gold
990,2022-04-13,2,223.24,Silver
991,,4,137.1,Bronze
992,2024-06-08,1,78.54,Bronze
993,2023-10-27,1,203.97,Silver
994,2024-12-05,3,26.91,Bronze
995,2025-02-07,3,42.39,Bronze
996,2023-06-29,3,190.92,Bronze
997,2025-03-20,2,14.55,Bronze
998,2024-04-09,1,1023.29,Gold
999,2024-06-15,4,569.62,Silver
1000,2024-11-22,4,303.17,Silver
1001,2023-08-23,4,116.82,Bronze
1002,2025-08-21,4,23.9,Bronze
1003,2024-11-11,1,33.94,Bronze
1004,2023-12-02,4,85.63,Bronze
1005,2025-11-12,1,4.32,Bronze
1006,2023-02-27,1,93.13,Bronze
1007,2024-08-10,3,82.4,Bronze
1008,2024-04-23,1,302.74,Silver
1009,2025-02-10,3,56.35,Bronze
1010,2025-10-13,3,36.28,Bronze
1011,2023-03-16,1,135.26,Bronze
1012,2023-04-06,2,111.16,BRONZE
1013,2025-09-18,4,54.06,Bronze
1014,2022-08-14,4,114.62,Bronze
1015,2023-10-25,3,134.01,Bronze
1016,2024-06-06,1,250.83,Silver
1017,2023-10-09,1,280.97,Silver
1018,2024-10-07,2,175.48,Bronze
1019,2024-03-26,3,397.07,Silver
1020,2022-04-10,4,2094.41,Platinum
1021,2024-05-10,1,280.92,Silver
1022,2023-07-30,1,525.53,Silver
1023,2024-09-13,1,264.9,Silver
1024,2022-09-22,3,203.52,Silver
1025,2024-11-11,4,19.23,Bronze
1026,2022-01-27,1,64.3,Bronze
1027,2025-11-08,3,31.45,Bronze
1028,2023-06-10,3,901.29,Gold
1029,2023-04-09,3,759.13,Gold
1030,2025-04-05,1,1769.38,Gold
1031,2025-08-14,4,103.47,Bronze
1032,2024-09-01,1,109.46,Bronze
1033,2024-11-16,3,54.15,Bronze
1034,2025-04-26,1,11.6,Bronze
1035,2023-02-23,2,211.24,Silver
1036,2025-10-13,3,1.86,Bronze
1037,2025-12-23,2,7.65,Bronze
1038,2025-11-23,3,2.28,Bronze
1039,2025-12-23,4,0.71,Bronze
1040,2023-12-02,2,4.77,Bronze
1041,2024-06-07,4,118.41,Bronze
1042,2024-09-20,4,,Silver
1043,2025-07-27,3,,Bronze
1044,2022-02-24,1,834.98,Gold
1045,2022-08-18,3,893.24,Gold
1046,2022-11-04,1,176.42,Bronze
1047,2024-12-21,1,47.81,Bronze
1048,2024-03-03,1,305.37,Silver
1049,2023-11-30,1,1464.24,Gold
1050,2025-05-02,3,52.04,Bronze
1051,2023-10-07,3,1216.64,Gold
1052,2025-01-13,3,686.87,Silver
1053,2022-08-22,3,119.19,Bronze
1054,2024-06-06,1,706.78,Silver
1055,2025-09-08,3,6.64,Bronze
1056,2024-04-21,1,177.7,Bronze
1057,2024-08-27,3,108.15,Bronze
1058,2025-03-04,3,81.4,Bronze
1059,2024-07-01,3,354.91,Silver
1060,2022-05-24,1,641.82,Silver
1061,2025-04-15,1,6.65,Bronze
1062,2024-01-07,1,343.42,Silver
1063,2023-09-15,1,86.9,Bronze
1064,2024-08-05,3,472.99,Silver
1065,2025-12-21,1,1.43,Bronze
1066,2022-06-11,3,1050.68,Gold
1067,2023-06-12,1,370.46,Silver
1068,2024-12-29,4,231.56,Silver
1069,2024-03-10,3,13.95,Bronze
1070,2025-05-07,2,100.51,Bronze
1071,2023-11-30,1,175.59,Bronze
1072,2023-10-07,4,148.19,Bronze
1073,2024-02-01,3,8.42,Bronze
1074,2024-06-09,1,300.53,Silver
1075,2023-03-01,3,433.89,Silver
1076,2023-02-20,3,98.52,Bronze
1077,2024-03-23,4,46.5,Bronze
1078,2024-03-26,1,307.71,Silver
1079,2024-11-19,4,499.05,Silver
1080,2022-12-30,1,,Bronze
1081,2025-11-20,4,2.06,Bronze
1082,2024-02-28,1,147.48,Bronze
1083,2025-07-08,1,56.78,Bronze
1084,2025-08-03,4,12.56,Bronze
1085,2023-05-05,1,324.98,Silver
1086,2022-05-17,1,10.06,Bronze
1087,2025-04-04,4,136.66,Bronze
1088,2022-07-03,2,136.0,Bronze
1089,2023-07-16,1,93.35,Bronze
1090,2024-05-27,3,34.55,Bronze
1091,2025-09-30,3,2.96,BRONZE
1092,2024-05-01,3,149.49,Bronze
1093,2025-05-14,2,44.63,Bronze
1094,2023-04-16,4,270.36,Silver
1095,2024-08-03,4,50.09,Bronze
1096,2023-11-25,3,343.03,silver
1097,2022-08-01,1,250.99,Silver
1098,2025-12-06,2,0.89,Bronze
1099,2025-10-13,4,47.32,Bronze
1100,2025-11-07,2,60.71,Bronze
1101,2022-04-08,1,93.99,Bronze
1102,2024-12-16,4,88.15,Bronze
1103,2025-06-10,1,81.53,Bronze
1104,2024-07-18,3,364.69,Silver
1105,2025-12-29,1,0.99,bronze
1106,2022-06-17,3,320.17,Silver
1107,2025-10-05,4,13.61,Bronze
1108,2025-04-17,3,354.82,Silver
1109,2024-09-02,3,112.46,Bronze
1110,2024-08-16,3,78.26,Bronze
1111,2022-08-17,2,238.87,Silver
1112,2022-10-06,2,122.39,Bronze
1113,2025-06-20,1,74.94,Bronze
1114,2024-05-23,4,144.98,Bronze
1115,2022-03-21,1,474.95,Silver
1116,2025-10-01,1,70.28,Bronze
1117,2025-07-08,3,261.29,Silver
1118,2023-10-15,3,189.78,Bronze
1119,2024-09-01,1,178.23,Bronze
1120,2025-08-13,1,82.26,Bronze
1121,2025-08-15,1,16.06,Bronze
1122,2025-05-14,3,46.85,Bronze
1123,2025-03-25,3,864.05,Gold
1124,2022-01-13,3,257.75,Silver
1125,2023-02-15,2,623.86,Silver
1126,2023-06-12,3,545.01,Silver
1127,2023-07-12,4,204.53,Silver
1128,2022-12-02,3,,Gold
1129,2022-07-28,4,435.36,Silver
1130,2024-09-16,1,42.96,Bronze
1131,2022-06-26,3,503.64,Silver
1132,2025-11-06,2,78.1,Bronze
1133,2022-07-18,2,92.65,Bronze
1134,2025-12-02,1,18.53,Bronze
1135,2023-05-09,1,111.76,Bronze
1136,2023-09-28,2,139.1,Bronze
1137,2024-12-30,4,49.75,Bronze
1138,2023-06-13,3,118.75,bronze
1139,2022-02-11,1,532.24,Silver
1140,2024-09-13,2,238.6,Silver
1141,2025-06-22,1,5.54,Bronze
1142,2023-05-04,2,508.56,Silver
1143,2024-05-01,4,140.98,Bronze
1144,2023-03-03,4,1151.24,Gold
1145,2025-06-03,4,32.48,Bronze
1146,2023-07-07,4,803.45,Gold
1147,2024-09-14,1,84.79,Bronze
1148,2023-02-28,4,119.01,Bronze
1149,2024-08-02,4,119.35,Bronze
1150,2024-01-07,4,26.29,Bronze
1151,2023-01-25,4,73.23,Bronze
1152,2022-03-16,1,392.9,Silver
1153,2025-11-10,2,,Bronze
1154,2024-08-10,1,14.94,Bronze
1155,2025-05-31,4,34.47,bronze
1156,2022-04-04,3,447.96,Silver
1157,2024-04-24,3,909.87,Gold
1158,2024-01-23,3,24.41,Bronze
1159,2024-03-30,4,146.39,Bronze
1160,2024-06-03,3,408.88,Silver
1161,2022-01-06,3,4341.95,Platinum
1162,2023-12-08,4,375.88,Silver
1163,2023-01-08,1,812.23,Gold
1164,2023-09-28,1,9.47,Bronze
1165,2024-09-29,3,493.21,Silver
1166,2025-08-04,1,93.27,Bronze
1167,2024-05-05,2,36.7,Bronze
1168,2024-09-14,3,9.93,Bronze
1169,2023-03-25,4,22.49,Bronze
1170,2025-10-25,3,52.39,Bronze
1171,2025-12-19,2,0.85,Bronze
1172,2024-09-16,3,8.21,Bronze
1173,2025-05-21,3,80.03,Bronze
1174,2022-01-24,3,27.59,Bronze
1175,2023-06-14,1,408.34,Silver
1176,2025-01-21,1,535.77,Silver
1177,2024-12-16,1,184.46,Bronze
1178,2022-09-29,3,24.27,BRONZE
1179,2024-07-28,1,,Bronze
1180,2024-03-28,1,115.57,Bronze
1181,2025-05-21,1,10.26,Bronze
1182,2024-12-22,1,1.99,Bronze
1183,2025-03-31,1,231.97,Silver
1184,2022-02-21,2,1110.7,Gold
1185,2025-09-28,1,73.59,Bronze
1186,2024-11-21,1,447.63,Silver
1187,2022-10-24,2,174.67,Bronze
1188,2024-09-28,1,94.18,Bronze
1189,2025-11-12,4,6.39,Bronze
1190,2023-09-30,3,50.24,Bronze
1191,2024-08-26,3,22.94,bronze
1192,2022-11-08,4,38.56,Bronze
1193,2023-11-27,4,52.84,Bronze
1194,2025-10-02,1,2.81,Bronze
1195,2023-09-25,1,848.49,Gold
1196,2024-11-25,1,1116.28,Gold
1197,2025-07-26,3,17.16,Bronze
1198,2023-01-20,1,69.68,Bronze
1199,2023-01-30,1,1230.37,Gold
1200,2024-04-01,4,21.7,Bronze
1201,2023-05-11,4,843.67,Gold
1202,2023-05-17,4,59.39,Bronze
1203,2022-12-14,2,153.08,Bronze
1204,2022-09-04,1,104.68,Bronze
1205,2025-10-14,3,19.9,Bronze
1206,2022-06-10,3,759.11,Gold
1207,2024-03-14,4,287.87,Silver
1208,2024-11-22,2,24.87,Bronze
1209,2025-06-10,4,12.84,Bronze
1210,2022-09-08,2,4566.07,Platinum
1211,2023-10-09,3,58.41,Bronze
1212,2024-03-11,2,40.97,bronze
1213,2022-01-27,3,3005.73,Platinum
1214,2022-03-27,3,437.23,Silver
1215,2025-10-06,3,17.85,Bronze
1216,2024-04-04,3,42.37,Bronze
1217,2022-10-06,1,35.78,Bronze
1218,2024-01-04,3,659.21,Silver
1219,2023-10-13,3,107.22,Bronze
1220,2025-08-09,3,54.55,Bronze
1221,2022-01-08,4,703.0,Silver
1222,2023-05-19,3,324.0,Silver
1223,2022-01-13,2,745.87,Silver
1224,2023-02-08,3,62.44,Bronze
1225,2024-09-11,1,194.82,Bronze
1226,2023-09-01,2,251.72,Silver
1227,2023-03-05,4,544.79,SILVER
1228,2024-10-28,4,305.77,Silver
1229,2023-04-23,4,1328.18,Gold
1230,2024-10-15,1,51.64,Bronze
1231,2025-08-30,1,28.07,Bronze
1232,2025-07-05,3,12.55,Bronze
1233,2024-11-22,2,10.26,bronze
1234,,1,527.13,SILVER
1235,2024-09-14,1,57.31,Bronze
1236,2023-05-31,3,143.63,Bronze
1237,2025-01-29,4,59.16,Bronze
1238,2024-04-09,3,527.93,Silver
1239,2022-02-18,3,262.78,Silver
1240,2025-04-26,3,45.0,Bronze
1241,2025-01-29,1,67.32,Bronze
1242,2025-11-16,3,12.48,Bronze
1243,2024-08-15,1,66.87,Bronze
1244,2023-10-07,1,319.6,Silver
1245,2022-07-06,3,58.26,Bronze
1246,2024-06-23,1,273.05,Silver
1247,2022-09-08,2,119.12,Bronze
1248,2025-10-06,1,5.79,Bronze
1249,2023-05-27,1,56.96,Bronze
1250,2022-12-12,3,154.19,Bronze
1251,2025-05-20,1,178.73,Bronze
1252,2023-07-16,3,268.83,Silver
1253,2025-08-07,4,52.26,Bronze
1254,2023-06-11,1,85.28,BRONZE
1255,2024-10-31,3,106.43,Bronze
1256,2023-09-02,3,111.15,Bronze
1257,2024-11-11,3,250.42,Silver
1258,2023-10-31,2,147.37,Bronze
1259,2025-08-20,3,52.49,Bronze
1260,2025-10-24,4,39.95,Bronze
1261,2025-04-05,1,197.08,Bronze
1262,2025-07-31,3,14.21,Bronze
1263,2024-09-12,1,4.43,Bronze
1264,2024-11-11,1,42.75,Bronze
1265,2023-08-09,4,116.76,Bronze
1266,2023-09-08,1,341.83,Silver
1267,2022-06-26,3,520.2,Silver
1268,2025-11-28,1,2.12,Bronze
1269,2025-11-28,2,17.72,Bronze
1270,2025-12-24,4,5.17,Bronze
1271,2024-09-12,4,71.47,Bronze
1272,2022-10-21,2,486.34,Silver
1273,2025-06-11,4,58.54,Bronze
1274,2022-12-17,2,825.52,Gold
1275,2022-02-18,4,1681.16,Gold
1276,2023-05-11,3,900.29,Gold
1277,2025-05-20,3,54.19,Bronze
1278,2023-01-01,4,346.97,Silver
1279,2023-11-06,4,343.35,Silver
1280,2024-08-15,3,456.36,Silver
1281,2024-08-12,2,96.77,Bronze
1282,2022-04-22,1,429.23,Silver
1283,2025-11-29,3,10.91,Bronze
1284,2024-02-03,3,35.4,Bronze
1285,2025-04-27,4,87.43,Bronze
1286,2022-11-07,2,1228.1,Gold
1287,2024-11-07,1,68.42,Bronze
1288,2023-06-02,3,394.73,SILVER
1289,2025-04-23,3,63.85,Bronze
1290,2025-08-15,3,2.42,Bronze
1291,2024-04-07,4,128.44,Bronze
1292,2022-06-01,4,1380.06,Gold
1293,2025-02-15,1,148.65,Bronze
1294,2024-07-22,4,83.72,Bronze
1295,2024-01-13,3,667.92,Silver
1296,2023-01-18,1,372.47,Silver
1297,2023-03-13,4,37.7,Bronze
1298,2023-11-15,1,26.69,Bronze
1299,2024-03-07,1,47.48,Bronze
1300,2025-06-09,2,0.16,Bronze
1301,2023-08-14,3,669.47,Silver
1302,2024-02-06,3,79.68,Bronze
1303,2025-11-03,3,3.8,Bronze
1304,2023-11-12,3,1000.01,Gold
1305,2025-06-19,3,71.18,Bronze
1306,2025-09-21,3,19.46,Bronze
1307,2025-03-22,1,45.49,Bronze
1308,2023-08-03,4,668.37,Silver
1309,2025-12-11,1,36.69,Bronze
1310,2022-08-13,2,214.15,Silver
1311,2022-03-08,1,825.17,Gold
1312,2023-07-10,4,124.72,Bronze
1313,2024-04-09,3,67.22,Bronze
1314,2022-07-02,1,860.42,Gold
1315,2024-10-04,1,20.24,Bronze
1316,2024-10-03,1,97.36,Bronze
1317,2023-07-09,1,149.56,Bronze
1318,2025-01-21,1,4.83,Bronze
1319,2022-08-27,1,213.7,Silver
1320,2024-06-28,4,1.29,Bronze
1321,2022-05-02,3,647.61,Silver
1322,2023-03-11,4,122.92,Bronze
1323,2024-10-17,4,22.73,Bronze
1324,2024-04-11,3,28.84,Bronze
1325,2024-11-25,1,94.73,Bronze
1326,2025-07-03,3,10.33,Bronze
1327,2025-05-30,4,45.65,Bronze
1328,2023-03-19,3,1381.03,Gold
1329,2024-09-21,1,53.95,Bronze
1330,2023-07-25,3,308.12,Silver
1331,2025-08-20,1,260.76,Silver
1332,2022-11-06,1,244.02,silver
1333,2025-08-06,4,104.54,Bronze
1334,2023-05-11,4,497.45,Silver
1335,2023-02-25,3,107.83,Bronze
1336,2023-12-20,3,26.31,Bronze
1337,2024-10-14,4,245.56,Silver
1338,2023-06-28,1,154.45,Bronze
1339,2024-04-08,4,21.93,Bronze
1340,2025-06-17,1,48.51,Bronze
1341,2024-03-07,3,288.48,Silver
1342,2023-08-10,1,1.28,bronze
1343,2025-05-04,4,26.34,Bronze
1344,2025-04-30,3,28.32,Bronze
1345,2023-10-06,4,68.45,Bronze
1346,2025-08-07,1,18.76,Bronze
1347,2025-07-01,3,41.69,Bronze
1348,2025-03-10,1,6.65,Bronze
1349,2023-04-06,3,25.36,Bronze
1350,2025-04-06,1,36.85,Bronze
1351,2025-10-17,1,4.65,Bronze
1352,2024-01-02,2,565.74,Silver
1353,2025-06-04,1,78.44,Bronze
1354,2024-02-20,3,208.77,Silver
1355,2025-07-10,1,14.42,Bronze
1356,2024-06-02,1,489.33,Silver
1357,2025-07-09,4,10.55,Bronze
1358,2024-09-26,1,202.75,Silver
1359,2025-05-01,3,878.66,Gold
1360,2023-06-30,2,265.53,Silver
1361,2025-01-21,4,11.79,Bronze
1362,2023-05-24,1,72.8,Bronze
1363,2025-12-16,1,7.16,Bronze
1364,2024-09-13,4,21.28,Bronze
1365,2025-02-25,3,36.16,Bronze
1366,2024-03-26,4,30.22,Bronze
1367,2023-08-12,1,691.84,Silver
1368,2022-10-28,1,2909.74,Platinum
1369,2025-08-31,1,19.03,Bronze
1370,2024-03-17,3,208.82,Silver
1371,2024-10-28,1,12.17,Bronze
1372,2024-03-01,3,151.11,Bronze
1373,2023-02-09,2,304.5,Silver
1374,2023-12-28,2,20.72,Bronze
1375,2024-09-13,1,64.7,Bronze
1376,2024-11-14,3,38.98,Bronze
1377,2022-08-12,1,301.93,SILVER
1378,2023-11-17,1,64.42,Bronze
1379,2025-12-03,4,3.5,Bronze
1380,2024-04-20,1,554.71,Silver
1381,2023-09-30,1,61.57,Bronze
1382,2024-05-20,2,140.07,Bronze
1383,2023-12-13,4,55.79,Bronze
1384,2024-03-22,3,1270.81,Gold
1385,2023-10-09,2,816.86,Gold
1386,2025-06-29,3,36.09,Bronze
1387,2023-07-06,1,202.67,Silver
1388,2024-05-28,1,61.92,Bronze
1389,2023-04-10,1,337.45,SILVER
1390,2024-05-13,1,228.05,Silver
1391,2025-12-04,4,21.91,Bronze
1392,2025-10-09,1,25.75,Bronze
1393,2025-12-27,1,1.21,Bronze
1394,2022-06-06,3,325.82,Silver
1395,2024-09-03,3,22.25,Bronze
1396,2023-04-23,3,910.84,Gold
1397,2024-10-01,2,106.67,Bronze
1398,2025-07-29,3,10.0,Bronze
1399,2025-09-20,1,15.44,Bronze
1400,2025-04-26,1,97.39,Bronze
