po_id,vendor_id,store_id,product_id,order_date,quantity_ordered,total_cost,expected_delivery_date
486,37,4,107,2022-05-12,67,7138.34,2022-05-25
487,6,3,281,2025-12-06,83,3919.56,2025-12-16
488,46,4,419,2024-12-20,89,228.09,2025-01-03
489,44,4,332,2024-12-01,16,280.13,2024-12-23
490,5,1,198,2023-07-22,60,3369.1,2023-07-29
491,48,3,363,2022-05-06,45,2607.11,2022-05-09
492,22,1,431,2023-12-01,72,3302.97,2023-12-03
493,8,2,207,2022-04-08,23,1001.13,2022-04-19
494,16,4,388,2024-05-07,137,1812.11,2024-05-11
495,26,1,187,2025-03-02,54,545.64,2025-03-19
496,27,4,5,2023-12-07,9,275.25,2023-12-22
497,28,1,269,2024-01-14,128,,2024-01-22
498,46,3,122,2023-03-24,54,4551.68,2023-04-07
499,48,1,472,2022-01-25,67,1628.84,2022-01-30
500,7,4,101,2023-11-28,121,6034.99,2023-12-06
501,8,2,349,2024-12-15,28,1311.92,2024-12-23
502,24,1,239,2022-04-11,100,579.79,2022-04-20
503,29,3,83,2025-06-08,39,609.81,2025-06-17
503,29,3,83,2025-06-08,39,609.81,2025-06-17
504,32,3,373,2023-01-23,84,792.5,2023-02-01
505,1,4,132,2023-10-16,35,3229.01,2023-10-25
506,40,1,354,2023-12-17,12,228.78,2023-12-21
507,15,2,74,2022-10-10,21,708.04,2022-10-21
507,15,2,74,2022-10-10,21,708.04,2022-10-21
508,50,2,279,2022-03-11,57,5689.96,2022-03-24
509,17,3,79,2023-10-15,156,2310.88,2023-10-27
510,10,1,231,2022-12-05,132,291.06,2022-12-17
511,38,4,397,2025-12-19,87,450.43,2026-01-02
512,20,3,258,2022-05-21,50,698.81,2022-05-28
513,25,1,196,2024-10-19,64,2638.14,2024-11-02
514,20,4,6,2025-04-30,41,1414.79,2025-05-07
515,4,1,69,2024-03-07,158,1701.61,2024-03-18
516,4,3,232,2023-06-24,22,956.31,2023-07-03
517,42,1,425,2022-03-21,16,663.49,2022-03-29
518,46,4,322,2024-06-01,81,,2024-06-15
519,36,3,332,2025-05-04,9,161.17,2025-05-10
520,20,3,26,2022-11-19,39,812.5,2022-11-24
521,22,1,210,2022-07-26,39,1032.24,2022-07-27
522,47,1,420,2024-06-17,60,5913.48,2024-07-04
523,37,4,453,2024-03-10,101,10706.27,2024-03-20
524,36,1,231,2022-07-20,90,203.65,2022-07-29
525,4,4,39,2024-05-12,10,450.92,2024-06-04
526,44,3,223,2024-07-31,21,112.6,2024-08-15
527,37,3,458,2022-10-22,11,370.55,2022-10-31
528,48,4,322,2024-09-04,57,1308.25,2024-09-07
529,31,4,93,2024-12-17,13,535.61,2024-12-26
530,18,3,171,2022-11-01,24,2651.11,2022-11-07
531,37,4,124,2022-12-22,97,20096.62,2023-01-03
532,44,3,60,2025-01-08,130,15548.43,2025-01-25
533,44,1,366,2022-05-31,19,2316.39,2022-06-20
534,48,3,431,2023-09-06,32,1425.35,2023-09-12
535,16,2,349,2025-04-13,23,1172.59,2025-04-17
536,45,4,61,2023-05-01,52,360.81,2023-05-05
537,11,1,413,2022-07-10,70,1950.29,2022-07-18
538,9,1,440,2023-07-25,57,1447.42,2023-08-01
539,4,4,391,2023-11-25,58,892.59,2023-12-04
540,10,3,420,2022-11-15,81,8124.21,2022-11-26
541,23,3,453,2022-01-18,25,2663.96,2022-01-24
542,15,3,364,2023-06-30,98,1030.85,2023-07-09
543,37,4,25,2022-07-18,51,12243.97,2022-07-27
544,19,2,311,2022-08-27,62,473.59,2022-09-06
545,10,4,146,2025-03-03,16,524.61,2025-03-18
546,32,4,144,2023-10-07,101,947.34,2023-10-17
547,23,3,88,2023-01-05,69,964.01,2023-01-15
548,10,1,249,2023-02-25,34,991.19,2023-03-12
549,30,1,246,2024-08-09,132,1605.07,2024-08-27
550,16,2,92,2025-09-12,103,657.43,2025-09-17
551,27,1,157,2025-12-27,90,1030.54,2026-01-10
552,25,4,233,2023-12-08,24,1067.22,2023-12-27
553,6,2,456,2024-05-08,59,914.68,2024-05-18
554,24,3,207,2022-03-03,13,550.2,2022-03-15
555,36,1,315,2025-12-12,76,2614.25,2025-12-20
556,32,2,202,2025-12-20,55,2422.22,2025-12-28
557,12,2,167,2022-12-18,22,710.92,2023-01-02
558,19,1,284,2024-09-19,76,1342.53,2024-09-26
559,23,1,267,2024-12-15,52,5748.38,2024-12-23
560,10,2,254,2024-10-19,19,1019.39,2024-10-30
561,25,3,21,2024-04-09,62,1924.68,2024-04-21
562,22,3,268,2023-12-19,42,7428.02,2023-12-23
563,29,3,289,2023-09-28,33,1046.41,2023-10-08
564,27,1,241,2024-05-03,98,2695.49,2024-05-16
565,10,1,318,2024-10-21,181,495.03,2024-11-02
566,6,3,430,2025-02-06,95,11603.04,2025-02-18
567,37,4,78,2024-08-12,77,1905.31,2024-08-23
568,23,1,399,2022-09-30,103,1129.35,2022-10-06
569,44,1,126,2025-06-01,46,427.77,2025-06-20
570,23,1,80,2023-04-28,49,99.27,2023-05-03
571,25,1,74,2023-02-25,24,842.08,2023-03-06
572,4,3,45,2023-03-04,80,1340.24,2023-03-24
573,43,1,456,2024-01-09,84,1370.58,2024-01-14
574,20,3,220,2024-10-31,26,752.59,2024-11-06
575,15,1,26,2025-01-29,25,535.1,2025-02-08
576,19,2,404,2024-11-05,44,638.76,2024-11-21
577,7,4,433,2022-03-23,97,2779.68,2022-03-28
578,23,2,16,2023-06-20,20,242.65,2023-06-30
579,46,1,339,2024-10-27,85,1813.43,2024-11-11
580,24,4,33,2024-04-11,52,564.63,2024-04-19
581,46,1,344,2025-10-16,25,1229.07,2025-11-03
582,5,3,334,2024-08-31,36,1576.84,2024-09-07
583,47,4,292,2025-09-17,51,2356.51,2025-10-08
584,38,1,138,2023-02-20,49,734.68,2023-03-07
585,35,1,256,2025-02-10,77,1871.02,2025-02-18
586,28,1,279,2022-07-26,77,7677.94,2022-08-01
587,10,4,123,2024-10-10,213,35559.29,2024-10-23
588,3,3,489,2024-07-21,73,2962.97,2024-08-03
589,24,1,284,2024-09-04,56,976.66,2024-09-14
590,7,3,112,2025-05-27,94,1418.7,2025-06-17
591,14,1,387,2023-12-25,95,7803.41,2023-12-29
592,20,3,165,2024-10-03,40,449.51,2024-10-15
593,10,1,347,2023-03-05,27,1276.37,2023-03-18
594,39,3,171,2023-12-06,141,15100.2,2023-12-17
595,38,4,368,2025-07-30,151,472.3,2025-08-10
596,37,1,500,2024-10-07,23,239.38,2024-10-15
597,11,1,57,2022-06-06,33,791.09,2022-06-09
598,29,4,109,2022-06-13,73,1987.97,2022-06-23
599,36,3,332,2023-11-18,27,476.9,2023-11-23
600,42,2,154,2025-06-26,64,678.1,2025-07-08
601,8,3,391,2024-03-10,77,1153.73,2024-03-22
602,37,1,342,2024-06-08,44,1835.43,2024-06-20
603,5,1,132,2024-07-18,66,6271.24,2024-07-26
604,47,3,462,2022-08-26,40,4468.93,2022-09-30
605,48,3,379,2025-04-25,75,3694.42,2025-05-01
606,11,3,260,2023-12-30,108,5140.64,2024-01-06
607,44,4,112,2022-05-12,16,240.72,2022-05-29
608,36,4,231,2024-02-24,85,184.21,2024-02-29
609,37,3,128,2022-06-28,18,775.32,2022-07-10
610,2,1,458,2024-12-14,34,1079.05,2024-12-16
611,28,2,347,2023-09-01,56,2831.12,2023-09-11
612,27,1,463,2023-05-03,87,560.43,2023-05-16
613,10,1,349,2022-08-03,13,626.94,2022-08-18
614,3,4,52,2025-07-08,94,10563.58,2025-07-24
615,44,1,322,2022-04-10,24,577.06,2022-04-26
616,27,1,384,2024-07-20,124,1057.11,2024-08-03
617,31,3,187,2024-10-05,56,599.1,2024-10-12
618,34,3,402,2025-11-18,53,2812.91,2025-11-28
619,28,2,326,2023-06-12,118,5737.86,2023-07-08
620,27,2,331,2024-08-11,19,753.87,2024-09-10
621,48,1,299,2022-12-10,55,1557.4,2022-12-16
622,33,4,361,2023-03-21,108,1088.28,2023-03-23
623,31,3,103,2025-04-06,47,10355.52,2025-04-15
624,48,1,373,2024-03-10,88,863.16,2024-03-15
625,12,4,56,2022-01-16,116,1551.57,2022-01-28
626,21,1,424,2024-04-12,53,2389.68,2024-04-28
627,24,4,380,2024-05-08,45,1405.04,2024-05-21
628,50,1,100,2024-03-17,101,16305.59,2024-03-26
629,8,3,292,2022-11-30,72,3343.95,2022-12-08
630,41,2,22,2022-04-21,16,225.41,2022-05-01
631,34,1,220,2023-04-21,83,2230.97,2023-05-02
632,11,4,207,2024-03-11,25,1005.46,2024-03-15
633,42,3,45,2024-07-13,48,747.42,2024-07-21
634,26,4,302,2022-11-12,47,2520.11,2022-11-25
635,23,4,217,2024-11-09,143,24998.77,2024-11-18
636,24,1,56,2022-03-24,48,681.27,2022-04-01
637,23,4,152,2023-06-07,102,2904.99,2023-06-13
638,4,2,410,2024-02-21,50,583.95,2024-03-12
639,48,3,92,2025-05-10,42,270.96,2025-05-16
640,7,1,319,2025-01-27,61,887.41,2025-02-02
641,25,1,384,2024-07-14,113,1000.34,2024-07-27
642,11,4,336,2023-08-09,30,1637.12,2023-08-17
643,26,1,57,2025-10-19,39,925.54,2025-11-05
644,11,2,246,2022-07-09,61,798.49,2022-07-13
645,37,4,384,2025-10-03,95,837.04,2025-10-14
646,4,4,53,2024-07-28,83,7085.51,2024-08-04
647,26,1,279,2024-11-11,54,5239.7,2024-11-25
648,30,1,97,2023-09-27,31,1633.78,2023-10-13
649,11,1,170,2024-01-21,6,121.66,2024-01-27
650,40,1,119,2024-07-10,64,2685.96,2024-07-13
651,24,3,292,2023-07-19,40,1860.07,2023-07-29
652,21,1,500,2024-09-04,58,618.38,2024-09-21
653,44,1,384,2022-06-06,97,863.84,2022-06-23
654,23,3,54,2024-03-04,32,,2024-03-13
655,40,2,38,2022-06-09,89,2001.2,2022-06-16
656,6,3,410,2023-09-28,37,456.35,2023-10-10
657,24,1,74,2025-11-17,19,678.86,2025-11-26
658,29,3,32,2022-07-21,52,544.86,2022-07-28
659,19,4,340,2025-08-20,113,1302.85,2025-08-31
660,29,3,41,2023-05-27,139,2531.5,2023-06-06
661,38,3,57,2023-08-02,79,1987.47,2023-08-14
662,15,1,97,2023-06-22,6,304.08,2023-07-01
663,19,4,42,2025-07-10,51,2306.37,2025-07-17
664,23,3,324,2023-02-17,51,5793.25,2023-02-23
665,22,1,279,2023-11-02,99,9255.29,2023-11-05
666,7,3,200,2024-11-16,50,1534.05,2024-11-23
667,7,4,222,2022-02-19,76,641.35,2022-02-23
668,20,4,463,2023-11-05,119,689.5,2023-11-14
669,39,2,183,2024-07-02,38,3919.56,2024-07-29
670,5,1,426,2022-04-13,100,4568.15,2022-04-19
671,49,3,237,2025-06-11,47,1474.32,2025-06-21
672,4,1,236,2023-03-30,50,4280.54,2023-04-11
673,43,4,273,2025-09-22,82,8140.63,2025-09-29
674,25,1,492,2023-07-04,153,2279.08,2023-07-13
675,48,1,411,2024-09-28,51,551.77,2024-10-05
676,7,2,460,2025-01-28,108,1402.92,2025-02-04
677,15,4,292,2024-11-22,36,1641.55,2024-11-29
678,18,2,231,2022-08-10,87,188.66,2022-08-20
679,23,1,211,2023-08-02,102,2379.07,2023-08-11
680,37,4,389,2025-09-11,59,5333.92,2025-09-22
681,7,3,206,2023-03-24,99,2090.71,2023-04-13
682,25,4,388,2025-12-27,123,1606.95,2026-01-08
683,30,1,69,2025-04-15,43,480.67,2025-04-30
684,1,3,350,2025-08-17,56,3123.08,2025-08-26
685,36,3,207,2023-11-28,41,1687.55,2023-12-05
686,28,2,168,2025-03-01,141,1191.54,2025-03-09
687,20,1,453,2022-09-12,67,6787.4,2022-09-20
688,22,4,187,2022-11-30,156,1665.91,2022-12-03
689,4,4,472,2025-08-07,62,1426.7,2025-08-16
690,11,3,78,2024-08-23,80,2178.6,2024-08-30
691,24,4,106,2025-01-03,55,442.53,2025-01-22
692,20,1,163,2025-12-30,83,1985.87,2026-01-06
693,8,1,463,2025-07-06,32,187.27,2025-07-19
694,30,1,27,2023-09-27,53,2018.17,2023-10-13
695,30,3,3,2023-10-06,79,857.39,2023-10-20
696,32,2,6,2024-08-13,16,545.88,2024-08-21
697,17,2,52,2024-12-15,52,5660.18,2024-12-24
698,46,1,179,2024-07-02,32,7359.73,2024-07-16
699,32,4,340,2022-11-04,74,902.96,2022-11-13
700,43,1,29,2023-07-08,64,1377.98,2023-07-15
701,19,1,207,2025-08-15,21,867.12,2025-08-22
702,18,4,413,2022-10-13,38,1059.37,2022-10-22
703,18,1,257,2024-12-31,94,1341.26,2025-01-07
704,48,4,394,2025-06-20,86,687.0,2025-06-26
705,48,4,246,2025-02-03,125,1661.39,2025-02-08
706,39,2,187,2022-09-23,63,688.0,2022-10-03
707,9,3,458,2023-04-24,22,686.85,2023-05-05
708,2,4,241,2025-10-16,18,496.56,2025-10-18
709,13,1,194,2023-04-28,45,2120.77,2023-05-08
710,27,1,340,2025-08-26,114,1292.44,2025-09-08
711,45,3,336,2025-01-30,29,1656.94,2025-02-03
712,41,1,96,2025-10-22,34,399.98,2025-11-01
713,12,1,104,2023-08-20,55,672.21,2023-09-02
714,42,1,290,2024-02-11,21,961.63,2024-02-28
715,32,1,207,2022-03-02,10,422.39,2022-03-11
716,30,1,435,2022-08-11,143,1190.79,2022-09-01
717,20,3,425,2024-05-10,25,1057.03,2024-05-17
718,20,2,402,2022-02-27,83,4034.14,2022-03-07
719,4,4,5,2022-03-08,29,827.44,2022-03-16
720,9,3,293,2022-10-22,36,2971.29,2022-11-06
721,12,2,282,2023-09-15,68,3774.14,2023-09-29
722,50,1,79,2022-08-14,69,1019.79,2022-08-27
723,2,1,380,2024-03-10,26,798.6,2024-04-01
724,18,2,379,2022-03-23,54,2733.32,2022-03-31
725,46,4,187,2023-06-09,28,279.65,2023-06-25
726,25,1,30,2023-06-11,35,1160.2,2023-06-21
727,7,3,248,2023-04-15,54,3243.04,2023-04-19
728,9,2,238,2023-03-13,56,2945.5,2023-03-20
729,15,3,470,2023-11-28,188,1136.89,2023-12-07
730,42,2,39,2022-07-31,66,3111.49,2022-08-12
731,41,4,372,2024-05-01,82,1175.72,2024-05-11
732,9,4,418,2024-08-22,12,130.52,2024-08-29
733,11,2,338,2024-06-22,43,240.37,2024-06-26
734,34,4,335,2023-06-26,129,747.18,2023-07-07
735,22,1,257,2023-09-14,52,763.45,2023-09-16
736,21,3,340,2025-10-08,48,554.48,2025-10-24
737,47,3,379,2024-08-22,80,4244.23,2024-09-19
738,4,1,433,2023-08-02,115,3004.06,2023-08-28
739,31,2,51,2023-07-13,16,1367.34,2023-07-23
740,4,4,322,2022-07-27,169,4149.17,2022-08-06
741,38,3,92,2025-06-24,109,676.98,2025-07-05
742,20,3,306,2025-08-16,32,437.02,2025-08-22
743,43,1,367,2024-03-22,94,7715.39,2024-03-28
744,41,1,303,2024-12-14,117,1900.07,2024-12-22
745,24,4,142,2025-04-01,66,3212.84,2025-04-11
746,36,1,207,2025-08-31,6,253.18,2025-09-05
747,20,1,406,2024-01-03,193,4581.56,2024-01-08
748,6,4,218,2025-10-05,50,152.13,2025-10-16
749,39,3,17,2025-04-27,131,292.2,2025-05-04
750,23,1,435,2022-07-09,61,523.77,2022-07-14
751,25,1,369,2024-01-20,186,2881.92,2024-01-29
752,5,1,206,2025-04-26,29,656.14,2025-05-04
753,46,4,304,2025-12-30,73,1028.99,2026-01-14
754,10,4,350,2023-05-28,63,3671.55,2023-06-11
755,4,3,262,2022-12-14,74,1063.84,2022-12-25
756,41,1,336,2024-07-28,35,1960.85,2024-08-05
757,21,1,296,2022-02-18,23,462.46,2022-03-03
758,4,3,483,2022-05-05,53,2546.54,2022-05-17
759,21,2,336,2025-01-11,24,1250.11,2025-01-27
760,14,3,136,2025-07-07,98,19215.16,2025-07-22
761,21,2,56,2025-06-02,97,1351.06,2025-06-19
762,37,3,278,2024-03-12,21,218.16,2024-03-22
763,12,3,167,2025-08-20,18,563.09,2025-09-06
764,46,4,178,2025-11-13,77,7875.02,2025-11-28
765,21,3,463,2024-07-09,211,1306.23,2024-07-24
766,37,1,471,2024-09-13,26,604.42,2024-09-26
767,41,4,319,2025-08-17,41,549.94,2025-08-29
768,10,3,11,2025-02-17,162,1327.32,2025-03-03
769,8,2,336,2025-07-19,44,2343.78,2025-07-30
770,39,1,85,2024-06-09,113,1250.45,2024-06-18
771,10,3,81,2023-05-06,64,7257.76,2023-05-20
772,29,2,34,2023-08-04,20,598.01,2023-08-09
773,4,1,284,2022-12-01,29,500.87,2022-12-13
774,49,2,4,2022-01-21,34,900.08,2022-01-28
775,11,2,480,2022-01-28,24,924.27,2022-02-01
776,34,4,168,2025-05-13,57,459.24,2025-05-24
777,42,4,97,2023-05-23,74,3732.38,2023-06-05
778,50,3,85,2024-07-12,134,1500.23,2024-07-25
779,37,2,200,2024-04-11,24,714.87,2024-04-21
780,32,3,463,2023-09-07,133,827.11,2023-09-17
781,19,2,452,2023-03-15,85,1342.24,2023-03-23
782,38,1,264,2023-09-16,72,1676.83,2023-10-01
783,3,2,463,2023-12-06,106,643.7,2023-12-19
784,20,1,333,2025-07-06,25,854.74,2025-07-11
785,46,4,171,2022-12-31,21,2250.74,2023-01-21
786,25,4,74,2022-05-25,15,543.94,2022-06-07
787,21,1,360,2025-12-09,38,1342.18,2025-12-22
788,38,4,42,2023-11-06,21,953.44,2023-11-19
789,5,3,192,2024-12-18,87,10281.73,2024-12-27
790,9,3,34,2022-02-17,74,2101.23,2022-02-26
791,32,3,354,2024-08-25,19,350.73,2024-08-31
792,26,1,211,2022-05-01,101,2375.05,2022-05-15
793,36,1,274,2023-07-22,10,152.76,2023-07-29
794,40,3,26,2023-12-31,24,514.95,2024-01-05
795,5,3,453,2023-07-07,110,11634.57,2023-07-15
796,3,2,248,2023-04-21,49,2994.93,2023-05-06
797,11,3,432,2025-08-31,47,650.18,2025-09-08
798,20,1,156,2023-02-13,18,695.41,2023-02-20
799,26,3,124,2022-11-18,36,7450.87,2022-12-02
800,38,2,282,2025-12-05,23,1203.44,2025-12-15
801,24,2,74,2023-09-04,43,1479.65,2023-09-14
802,1,4,386,2024-07-10,54,1340.13,2024-07-20
803,7,3,474,2025-08-24,89,1936.29,2025-08-30
804,38,3,322,2024-11-06,89,2186.41,2024-11-19
805,49,1,133,2023-09-09,9,245.96,2023-09-17
806,7,1,463,2025-07-13,126,760.59,2025-07-18
807,20,4,265,2025-03-15,52,1173.38,2025-03-24
808,24,2,418,2025-07-22,16,174.6,2025-08-14
809,20,3,276,2025-02-22,288,1758.47,2025-02-26
810,23,1,194,2025-04-17,59,2761.15,2025-04-27
811,21,3,292,2025-10-03,40,,2025-10-20
812,11,1,279,2022-12-02,73,6661.14,2022-12-07
813,40,1,178,2023-12-25,131,13861.23,2024-01-03
814,37,3,122,2023-10-17,77,6870.35,2023-10-25
815,23,1,17,2023-01-07,24,52.7,2023-01-14
816,11,2,142,2024-03-14,70,3444.13,2024-03-22
817,43,1,448,2023-09-15,24,1012.78,2023-09-24
818,10,1,74,2025-02-13,44,1612.06,2025-02-23
819,14,4,179,2023-04-14,77,16897.04,2023-04-17
820,28,3,287,2024-10-14,52,10114.68,2024-10-21
821,46,1,336,2024-10-26,40,2283.38,2024-11-12
822,37,2,458,2022-03-22,49,1535.22,2022-04-03
823,2,1,144,2022-09-05,93,903.08,2022-09-07
824,46,1,437,2023-03-09,79,1346.91,2023-03-26
825,43,3,268,2024-12-04,101,17684.1,2024-12-08
826,10,4,145,2025-08-22,86,2558.33,2025-09-09
827,11,1,19,2025-06-15,102,2367.98,2025-06-22
828,12,4,460,2023-07-29,97,1333.22,2023-08-15
829,50,1,257,2022-11-14,133,2003.23,2022-11-26
830,20,3,74,2025-06-21,13,445.26,2025-06-28
831,10,2,460,2024-07-13,69,899.47,2024-07-23
832,10,1,419,2023-04-17,94,239.75,2023-04-30
833,40,3,180,2022-06-02,22,780.34,2022-06-09
834,29,3,369,2024-02-28,117,1703.13,2024-03-09
835,24,2,418,2024-12-28,10,104.31,2025-01-15
836,45,1,165,2025-11-07,21,232.77,2025-11-16
837,6,1,17,2024-05-23,97,210.9,2024-06-02
838,7,4,279,2023-08-23,69,6303.23,2023-08-31
839,4,1,325,2022-05-28,129,928.42,2022-06-04
840,37,1,149,2024-05-28,61,2715.51,2024-06-19
841,1,3,63,2023-04-04,94,7951.81,2023-04-15
842,10,1,148,2023-11-26,65,11166.04,2023-12-08
843,44,1,340,2024-05-03,29,328.51,2024-05-22
844,16,1,292,2025-07-23,29,1307.96,2025-07-27
845,10,2,233,2025-12-06,50,2153.64,2025-12-20
846,35,3,145,2024-08-26,51,1432.19,2024-09-06
847,49,3,292,2025-04-01,6,273.64,2025-04-08
848,31,3,302,2022-01-30,77,4136.42,2022-02-07
849,38,2,248,2023-05-01,52,2896.8,2023-05-13
850,4,3,268,2024-05-20,45,8554.42,2024-05-31
851,41,1,77,2022-08-07,101,297.82,2022-08-19
852,23,2,10,2025-04-11,100,5005.86,2025-04-16
853,7,1,355,2024-05-03,75,648.21,2024-05-10
854,37,1,425,2025-11-05,28,1167.27,2025-11-17
855,34,3,132,2025-11-11,54,5087.42,2025-11-20
856,31,2,285,2025-02-20,27,571.66,2025-03-01
857,39,2,132,2022-06-16,39,3539.96,2022-06-27
858,41,3,170,2022-07-14,42,845.34,2022-07-22
859,33,3,369,2022-01-11,145,2205.73,2022-01-16
860,42,3,207,2025-02-03,54,2402.09,2025-03-01
861,38,1,451,2022-07-10,63,,2022-07-20
862,12,1,11,2023-06-16,59,478.27,2023-06-28
863,7,2,485,2022-11-28,118,24703.62,2022-12-06
864,42,1,355,2023-08-09,88,757.55,2023-08-17
865,44,4,460,2025-08-20,219,2968.26,2025-09-06
866,42,1,207,2025-07-15,48,2028.56,2025-07-26
867,44,4,415,2024-10-09,143,2886.56,2024-10-24
868,31,3,71,2023-12-11,80,4087.34,2023-12-23
869,29,1,332,2024-12-23,18,316.21,2025-01-02
870,47,3,216,2024-11-23,20,1027.31,2024-12-12
871,17,2,103,2025-07-30,63,13133.59,2025-08-10
872,6,2,65,2024-10-24,61,2857.36,2024-11-05
873,20,1,254,2022-07-01,61,3230.62,2022-07-06
874,24,1,441,2023-12-10,46,1784.59,2023-12-21
875,6,1,267,2025-11-18,42,,2025-11-28
876,11,2,169,2022-10-10,18,694.66,2022-10-18
877,21,3,336,2024-12-15,18,959.86,2024-12-30
878,6,1,193,2023-04-10,100,2676.49,2023-04-22
879,41,4,231,2022-08-14,144,328.32,2022-08-22
880,31,3,35,2025-10-21,100,9293.36,2025-10-31
881,14,3,193,2023-11-11,69,1928.06,2023-11-17
882,7,2,484,2022-03-24,44,1327.98,2022-03-31
883,24,1,28,2023-04-28,90,1602.2,2023-05-11
884,31,2,192,2025-06-27,101,11541.72,2025-07-04
885,18,2,187,2022-10-16,98,1072.82,2022-10-25
886,46,3,309,2022-03-30,112,1174.64,2022-04-15
887,38,4,94,2022-09-08,25,631.41,2022-09-23
888,13,1,87,2024-08-05,158,17993.39,2024-08-15
889,29,1,67,2025-12-19,37,609.15,2025-12-26
890,37,2,324,2022-07-29,62,6600.5,2022-08-07
891,47,1,386,2022-07-03,49,1141.76,2022-07-21
892,17,4,421,2023-01-28,211,4562.24,2023-02-06
893,4,2,431,2022-07-27,23,1110.61,2022-08-08
894,16,1,234,2025-06-18,51,2151.2,2025-06-21
895,40,1,236,2025-02-12,14,1279.33,2025-02-15
896,3,4,306,2025-04-25,43,557.04,2025-05-08
897,17,2,453,2023-10-21,47,4705.73,2023-10-29
898,4,3,207,2025-11-16,81,3483.58,2025-11-26
898,4,3,207,2025-11-16,81,3483.58,2025-11-26
899,33,1,170,2025-03-13,34,658.13,2025-03-18
900,50,2,279,2025-10-21,57,5185.42,2025-11-01
901,45,2,458,2022-08-30,32,1041.13,2022-09-03
902,27,3,176,2025-01-14,140,1845.1,2025-01-29
903,11,4,479,2025-06-26,98,2738.55,2025-06-30
904,19,3,97,2023-02-24,27,1421.1,2023-03-07
905,27,3,418,2022-05-25,26,287.72,2022-06-23
906,19,4,328,2023-10-11,18,721.29,2023-10-23
907,37,1,222,2025-04-06,151,1285.36,2025-04-15
908,41,3,187,2023-12-31,56,554.35,2024-01-08
909,46,3,380,2025-07-01,29,882.93,2025-07-19
910,19,4,209,2025-08-21,35,401.93,2025-09-01
911,49,4,5,2024-02-28,11,347.51,2024-03-04
912,48,1,304,2022-01-18,76,1048.98,2022-01-21
913,16,4,463,2025-01-21,62,376.99,2025-01-27
914,21,4,94,2024-09-15,66,1771.41,2024-09-27
915,18,1,171,2022-09-25,108,10745.49,2022-10-04
916,45,1,41,2025-05-27,89,1666.6,2025-06-01
917,16,3,403,2023-02-18,17,846.53,2023-02-26
918,20,1,245,2025-03-31,77,882.81,2025-04-08
919,19,4,5,2023-10-23,81,2310.1,2023-10-30
920,15,1,434,2024-07-23,66,2356.07,2024-08-04
921,48,1,135,2022-03-08,83,630.07,2022-03-11
922,24,1,106,2022-07-15,93,689.1,2022-07-28
923,39,3,353,2022-12-21,67,1663.83,2022-12-30
924,48,3,101,2024-12-15,40,2109.59,2024-12-23
925,6,3,132,2023-09-27,64,5920.17,2023-10-08
926,6,3,235,2024-03-09,92,189.6,2024-03-22
927,45,4,207,2023-05-02,62,2686.98,2023-05-07
928,22,3,436,2023-09-20,79,2386.02,2023-09-21
929,22,1,88,2024-07-23,92,1307.37,2024-07-26
930,9,1,207,2022-09-29,38,1694.4,2022-10-10
931,45,3,160,2023-09-08,95,1473.02,2023-09-16
932,13,4,187,2024-09-19,148,1461.21,2024-09-26
933,31,1,3,2025-06-09,62,742.64,2025-06-21
934,12,4,340,2023-09-04,103,1212.72,2023-09-17
935,24,4,292,2024-12-17,39,1748.52,2024-12-26
936,20,3,207,2022-05-04,30,1216.78,2022-05-11
937,11,4,114,2024-03-20,52,2696.8,2024-03-26
938,17,4,246,2023-05-27,69,924.02,2023-06-07
939,11,4,248,2023-10-19,104,6215.45,2023-11-06
940,3,3,279,2022-08-23,62,6146.61,2022-09-05
941,9,3,159,2022-08-17,28,976.4,2022-08-28
942,42,4,292,2023-12-17,38,1686.32,2023-12-28
943,16,1,180,2024-07-30,41,1495.03,2024-08-02
944,38,1,78,2025-06-15,105,2819.4,2025-06-27
945,40,2,113,2025-09-14,35,1365.74,2025-09-17
946,27,3,463,2024-11-29,35,221.75,2024-12-13
947,7,3,178,2023-05-27,36,3619.59,2023-06-02
948,4,1,257,2023-08-27,23,348.06,2023-09-04
949,49,1,207,2024-06-30,31,1282.98,2024-07-05
950,48,1,29,2024-12-27,106,2410.31,2025-01-03
951,29,4,174,2023-12-14,93,933.88,2023-12-26
952,21,3,427,2024-09-13,145,1100.49,2024-09-27
953,40,1,194,2023-04-07,55,2545.05,2023-04-12
954,10,3,485,2022-08-16,72,14824.48,2022-08-27
955,9,1,40,2023-09-01,49,4832.4,2023-09-08
956,33,3,399,2022-03-28,55,589.07,2022-03-29
957,23,2,87,2023-06-24,67,7582.94,2023-07-02
958,34,1,426,2023-07-10,67,3168.29,2023-07-22
959,36,4,249,2025-10-11,53,1634.16,2025-10-16
960,10,2,436,2023-04-27,126,3788.76,2023-05-08
961,20,4,414,2025-06-16,93,9235.61,2025-06-20
962,7,3,22,2023-08-23,190,2525.62,2023-08-27
963,28,1,179,2025-07-20,54,11863.26,2025-07-30
964,26,4,119,2025-09-06,53,2159.13,2025-09-20
965,33,2,197,2022-02-27,97,210.18,2022-03-02
966,5,3,98,2024-04-24,84,1909.69,2024-05-01
967,35,3,272,2025-07-25,124,6625.33,2025-08-04
968,37,4,193,2025-03-22,60,1645.92,2025-03-30
969,47,2,450,2023-08-11,76,462.06,2023-08-29
970,31,1,44,2024-07-09,61,14046.2,2024-07-16
